customer_id,store_name,transaction_date,aisle,product_name,quantity,unit_price,total_amount,discount_amount,final_amount,loyalty_points,sales,month
3209,MegaMart Westside,2023-09-25,Beverages,Cheese,1.0,5.67,5.67,0.57,5.1,371,5.1,2023-09
8498,MegaMart Westside,2023-09-04,Beverages,Ground Beef,5.0,7.36,36.8,4.41,32.39,465,32.39,2023-09
5807,City Fresh Store,2024-01-10,Meat & Seafood,Rice,4.0,28.82,115.28,11.53,103.75,426,103.75,2024-01
1717,SuperSave Central,2025-04-12,Household Items,Yogurt,3.0,21.02,63.06,12.61,50.45,44,50.45,2025-04
4268,SuperSave Central,2025-06-25,Bakery,Apples,5.0,15.26,76.3,7.63,68.67,406,68.67,2025-06
1686,QuickStop Market,2024-04-08,Bakery,Yogurt,5.0,2.35,11.75,1.76,9.99,9,9.99,2024-04
6080,MegaMart Westside,2024-09-10,Health & Wellness,Apples,2.0,25.0,50.0,2.35,47.65,457,47.65,2024-09
7524,GreenGrocer Plaza,2025-05-01,Household Items,Ground Beef,1.0,17.29,17.29,2.59,14.7,249,14.7,2025-05
9897,MegaMart Westside,2024-08-08,Produce,Onions,3.0,26.98,80.94,0.0,80.94,436,80.94,2024-08
5150,FreshMart Downtown,2023-09-04,Beverages,Salmon,1.0,29.26,29.26,1.17,28.09,400,28.09,2023-09
4131,GreenGrocer Plaza,2024-03-16,Meat & Seafood,Chicken Breast,2.0,27.41,54.82,0.0,54.82,80,54.82,2024-03
6848,City Fresh Store,2025-06-06,Personal Care,Potatoes,1.0,5.46,5.46,1.09,4.37,186,4.37,2025-06
1783,GreenGrocer Plaza,2025-06-09,Bakery,Salmon,4.0,23.3,93.2,9.32,83.88,3,83.88,2025-06
6438,MegaMart Westside,2024-03-06,Frozen Foods,Carrots,2.0,3.46,6.92,1.04,5.88,190,5.88,2024-03
3039,FamilyFood Express,2025-04-18,Meat & Seafood,Carrots,4.0,23.82,95.28,9.53,85.75,70,85.75,2025-04
7029,Corner Grocery,2024-07-11,Beverages,Carrots,3.0,28.36,85.08,3.87,81.21,226,81.21,2024-07
7553,ValuePlus Market,2025-03-06,Dairy,Bread,3.0,10.12,30.36,3.04,27.32,395,27.32,2025-03
8204,FreshMart Downtown,2025-07-01,Snacks & Candy,Milk,2.0,27.16,54.32,5.43,48.89,29,48.89,2025-07
7334,Corner Grocery,2024-04-26,Health & Wellness,Onions,3.0,21.91,65.73,4.31,61.42,160,61.42,2024-04
4060,ValuePlus Market,2024-08-26,Household Items,Eggs,4.0,13.93,55.72,0.0,55.72,105,55.72,2024-08
9151,MegaMart Westside,2024-05-18,Health & Wellness,Tomatoes,2.0,26.54,53.08,2.34,50.74,43,50.74,2024-05
9507,SuperSave Central,2024-03-01,Personal Care,Onions,3.0,7.19,21.57,2.36,19.21,261,19.21,2024-03
2353,SuperSave Central,2025-02-21,Produce,Bananas,5.0,18.17,90.85,0.0,90.85,123,90.85,2025-02
7955,Corner Grocery,2023-10-07,Personal Care,Chicken Breast,1.0,25.4,25.4,1.19,24.21,132,24.21,2023-10
8055,GreenGrocer Plaza,2024-11-16,Beverages,Rice,5.0,22.36,111.8,22.36,89.44,232,89.44,2024-11
3956,ValuePlus Market,2024-10-03,Household Items,Ground Beef,3.0,9.67,29.01,0.0,29.01,341,29.01,2024-10
5813,Corner Grocery,2024-04-12,Personal Care,Ground Beef,1.0,10.5,10.5,1.57,8.93,298,8.93,2024-04
2680,City Fresh Store,2023-10-08,Dairy,Eggs,4.0,25.01,100.04,2.7,97.34,41,97.34,2023-10
6372,SuperSave Central,2025-01-01,Beverages,Yogurt,4.0,3.25,13.0,3.24,9.76,346,9.76,2025-01
5843,Corner Grocery,2024-04-01,Frozen Foods,Potatoes,4.0,29.89,119.56,0.0,119.56,352,119.56,2024-04
8305,Corner Grocery,2024-11-17,Meat & Seafood,Eggs,5.0,4.68,23.4,4.68,18.72,364,18.72,2024-11
7981,ValuePlus Market,2023-12-14,Personal Care,Chicken Breast,2.0,14.2,28.4,2.48,25.92,16,25.92,2023-12
8272,GreenGrocer Plaza,2024-05-06,Household Items,Cheese,1.0,4.5,4.5,3.09,1.41,292,1.41,2024-05
8325,GreenGrocer Plaza,2023-09-08,Canned Goods,Rice,3.0,9.78,29.34,5.87,23.47,248,23.47,2023-09
6776,SuperSave Central,2024-11-26,Household Items,Cheese,1.0,28.16,28.16,5.63,22.53,156,22.53,2024-11
8126,SuperSave Central,2024-03-07,Beverages,Bananas,1.0,16.87,16.87,1.69,15.18,34,15.18,2024-03
1939,City Fresh Store,2023-10-04,Household Items,Rice,5.0,14.11,70.55,7.05,63.5,172,63.5,2023-10
7655,SuperSave Central,2024-05-15,Meat & Seafood,Carrots,4.0,23.08,92.32,18.46,73.86,341,73.86,2024-05
9406,MegaMart Westside,2025-04-20,Dairy,Cheese,4.0,7.74,30.96,1.18,29.78,202,29.78,2025-04
3621,City Fresh Store,2023-08-31,Frozen Foods,Bread,2.0,21.5,43.0,3.58,39.42,292,39.42,2023-08
3339,ValuePlus Market,2025-05-27,Dairy,Yogurt,5.0,16.7,83.5,3.09,80.41,387,80.41,2025-05
8179,City Fresh Store,2023-09-03,Personal Care,Bananas,1.0,20.08,20.08,2.1,17.98,272,17.98,2023-09
3068,FamilyFood Express,2023-09-28,Bakery,Salmon,1.0,24.39,24.39,2.44,21.95,310,21.95,2023-09
4866,FreshMart Downtown,2025-04-02,Beverages,Bananas,3.0,13.66,40.98,2.27,38.71,212,38.71,2025-04
7001,QuickStop Market,2024-05-14,Dairy,Chicken Breast,1.0,16.7,16.7,3.34,13.36,146,13.36,2024-05
7272,QuickStop Market,2024-10-20,Dairy,Eggs,3.0,28.6,85.8,3.46,82.34,347,82.34,2024-10
1530,MegaMart Westside,2024-11-18,Meat & Seafood,Bananas,1.0,9.63,9.63,1.93,7.7,50,7.7,2024-11
3513,Corner Grocery,2025-01-15,Canned Goods,Pasta,4.0,28.3,113.2,1.81,111.39,460,111.39,2025-01
8371,FamilyFood Express,2024-05-21,Beverages,Carrots,5.0,12.16,60.8,2.27,58.53,58,58.53,2024-05
7095,ValuePlus Market,2024-07-16,Snacks & Candy,Bread,4.0,1.83,7.32,2.08,5.24,324,5.24,2024-07
2259,GreenGrocer Plaza,2024-10-25,Bakery,Onions,2.0,9.82,19.64,4.39,15.25,208,15.25,2024-10
3255,ValuePlus Market,2024-09-21,Bakery,Eggs,3.0,16.66,49.98,4.81,45.17,86,45.17,2024-09
7012,ValuePlus Market,2024-06-11,Beverages,Milk,1.0,24.56,24.56,0.0,24.56,492,24.56,2024-06
6150,SuperSave Central,2024-12-23,Produce,Milk,4.0,8.92,35.68,5.35,30.33,128,30.33,2024-12
5566,FamilyFood Express,2024-02-16,Household Items,Carrots,3.0,2.31,6.93,1.04,5.89,378,5.89,2024-02
2858,GreenGrocer Plaza,2023-08-27,Snacks & Candy,Chicken Breast,2.0,22.02,44.04,8.81,35.23,143,35.23,2023-08
4048,ValuePlus Market,2024-08-28,Canned Goods,Cereal,3.0,29.4,88.2,13.23,74.97,362,74.97,2024-08
9482,FamilyFood Express,2024-06-02,Health & Wellness,Cereal,3.0,7.1,21.3,4.66,16.64,491,16.64,2024-06
2929,SuperSave Central,2024-02-26,Health & Wellness,Bananas,5.0,14.81,74.05,0.0,74.05,461,74.05,2024-02
5264,SuperSave Central,2025-02-03,Snacks & Candy,Onions,4.0,23.1,92.4,0.0,92.4,275,92.4,2025-02
8311,GreenGrocer Plaza,2024-01-20,Personal Care,Bananas,4.0,20.49,81.96,2.43,79.53,180,79.53,2024-01
5678,SuperSave Central,2025-01-27,Produce,Chicken Breast,4.0,11.73,46.92,1.89,45.03,98,45.03,2025-01
9047,FreshMart Downtown,2024-01-09,Frozen Foods,Orange Juice,2.0,3.6,7.2,0.0,7.2,314,7.2,2024-01
3009,FamilyFood Express,2023-11-20,Bakery,Potatoes,3.0,2.06,6.18,1.78,4.4,252,4.4,2023-11
2213,Corner Grocery,2024-07-23,Dairy,Pasta,5.0,15.5,77.5,0.0,77.5,87,77.5,2024-07
3828,SuperSave Central,2025-07-05,Dairy,Eggs,1.0,4.69,4.69,3.92,0.77,477,0.77,2025-07
8292,QuickStop Market,2023-10-14,Bakery,Bananas,5.0,18.81,94.05,4.75,89.3,348,89.3,2023-10
6236,FreshMart Downtown,2025-01-06,Canned Goods,Cheese,4.0,8.94,35.76,3.58,32.18,348,32.18,2025-01
6692,MegaMart Westside,2025-02-08,Personal Care,Milk,2.0,2.35,4.7,2.8,1.9,470,1.9,2025-02
2063,FreshMart Downtown,2024-10-07,Snacks & Candy,Yogurt,3.0,3.36,10.08,0.0,10.08,292,10.08,2024-10
9882,FamilyFood Express,2024-03-19,Snacks & Candy,Bread,2.0,6.7,13.4,3.5,9.9,168,9.9,2024-03
5914,GreenGrocer Plaza,2025-05-29,Produce,Potatoes,4.0,24.42,97.68,14.65,83.03,303,83.03,2025-05
3580,FamilyFood Express,2025-02-09,Dairy,Potatoes,2.0,28.8,57.6,8.64,48.96,426,48.96,2025-02
3852,ValuePlus Market,2025-04-14,Bakery,Bread,5.0,18.96,94.8,0.0,94.8,391,94.8,2025-04
6922,City Fresh Store,2024-09-05,Household Items,Chicken Breast,1.0,29.25,29.25,2.93,26.32,469,26.32,2024-09
4673,MegaMart Westside,2023-11-09,Dairy,Eggs,1.0,27.64,27.64,4.15,23.49,226,23.49,2023-11
4292,Corner Grocery,2025-04-13,Dairy,Chicken Breast,1.0,17.21,17.21,1.72,15.49,150,15.49,2025-04
3275,GreenGrocer Plaza,2024-02-06,Household Items,Cheese,2.0,26.06,52.12,5.21,46.91,403,46.91,2024-02
9094,Corner Grocery,2023-08-27,Beverages,Cheese,5.0,18.95,94.75,9.47,85.28,173,85.28,2023-08
6912,ValuePlus Market,2024-10-10,Canned Goods,Yogurt,1.0,3.97,3.97,4.16,-0.19,304,0.0,2024-10
7044,FamilyFood Express,2024-08-04,Household Items,Eggs,5.0,8.42,42.1,0.0,42.1,215,42.1,2024-08
3126,City Fresh Store,2024-11-24,Meat & Seafood,Ground Beef,2.0,24.1,48.2,7.23,40.97,30,40.97,2024-11
2412,Corner Grocery,2023-09-27,Personal Care,Orange Juice,3.0,17.92,53.76,10.75,43.01,277,43.01,2023-09
6067,City Fresh Store,2024-06-11,Frozen Foods,Cereal,3.0,11.69,35.07,1.95,33.12,4,33.12,2024-06
8842,ValuePlus Market,2024-09-18,Produce,Cheese,3.0,6.66,19.98,2.37,17.61,102,17.61,2024-09
7730,City Fresh Store,2025-03-26,Beverages,Cereal,5.0,17.41,87.05,8.71,78.34,171,78.34,2025-03
7708,MegaMart Westside,2025-05-07,Meat & Seafood,Chicken Breast,4.0,26.4,105.6,10.56,95.04,466,95.04,2025-05
2208,FamilyFood Express,2023-11-12,Produce,Ground Beef,2.0,14.52,29.04,2.9,26.14,109,26.14,2023-11
6194,MegaMart Westside,2024-12-17,Snacks & Candy,Yogurt,4.0,6.33,25.32,1.29,24.03,3,24.03,2024-12
2215,FreshMart Downtown,2024-07-21,Personal Care,Chicken Breast,2.0,9.42,18.84,4.9,13.94,99,13.94,2024-07
8632,FamilyFood Express,2025-01-16,Bakery,Rice,2.0,7.34,14.68,2.2,12.48,134,12.48,2025-01
9476,ValuePlus Market,2024-04-30,Bakery,Apples,2.0,1.61,3.22,1.08,2.14,431,2.14,2024-04
3102,SuperSave Central,2025-06-18,Snacks & Candy,Chicken Breast,3.0,28.14,84.42,16.88,67.54,156,67.54,2025-06
3981,MegaMart Westside,2025-03-25,Canned Goods,Apples,5.0,29.33,146.65,0.0,146.65,319,146.65,2025-03
3114,GreenGrocer Plaza,2024-07-08,Dairy,Eggs,2.0,24.04,48.08,0.0,48.08,98,48.08,2024-07
9238,MegaMart Westside,2025-07-14,Canned Goods,Cheese,2.0,27.7,55.4,2.18,53.22,390,53.22,2025-07
1907,SuperSave Central,2025-05-13,Canned Goods,Ground Beef,1.0,19.24,19.24,4.87,14.37,143,14.37,2025-05
3034,City Fresh Store,2024-09-12,Bakery,Bread,4.0,23.93,95.72,19.14,76.58,314,76.58,2024-09
3507,ValuePlus Market,2024-03-30,Snacks & Candy,Carrots,3.0,15.45,46.35,6.95,39.4,237,39.4,2024-03
3697,MegaMart Westside,2023-12-10,Personal Care,Potatoes,4.0,14.73,58.92,0.0,58.92,297,58.92,2023-12
6286,FreshMart Downtown,2025-08-02,Bakery,Ground Beef,2.0,14.1,28.2,5.64,22.56,120,22.56,2025-08
4694,QuickStop Market,2024-05-01,Snacks & Candy,Tomatoes,5.0,5.55,27.75,4.16,23.59,431,23.59,2024-05
9501,ValuePlus Market,2025-07-02,Dairy,Eggs,1.0,9.55,9.55,1.91,7.64,265,7.64,2025-07
5653,FreshMart Downtown,2025-05-25,Beverages,Carrots,5.0,10.74,53.7,5.37,48.33,230,48.33,2025-05
2292,Corner Grocery,2024-02-17,Canned Goods,Potatoes,3.0,8.91,26.73,2.67,24.06,12,24.06,2024-02
4216,FamilyFood Express,2024-12-12,Frozen Foods,Bread,3.0,27.13,81.39,12.21,69.18,150,69.18,2024-12
5496,FamilyFood Express,2023-11-12,Dairy,Chicken Breast,1.0,11.44,11.44,1.72,9.72,279,9.72,2023-11
5961,FamilyFood Express,2024-11-26,Health & Wellness,Cereal,3.0,9.77,29.31,5.86,23.45,417,23.45,2024-11
9740,SuperSave Central,2023-10-18,Personal Care,Pasta,1.0,23.32,23.32,2.33,20.99,144,20.99,2023-10
9234,Corner Grocery,2024-12-16,Household Items,Bananas,4.0,19.96,79.84,7.98,71.86,389,71.86,2024-12
3762,Unknown,2024-11-08,Bakery,Yogurt,4.0,7.77,31.08,0.0,31.08,300,31.08,2024-11
3526,City Fresh Store,2023-12-17,Canned Goods,Bread,3.0,25.52,76.56,15.31,61.25,219,61.25,2023-12
6531,City Fresh Store,2025-05-22,Beverages,Onions,1.0,11.86,11.86,1.78,10.08,295,10.08,2025-05
1674,FreshMart Downtown,2025-05-08,Beverages,Orange Juice,3.0,7.53,22.59,0.0,22.59,217,22.59,2025-05
1464,ValuePlus Market,2023-10-09,Frozen Foods,Cereal,5.0,1.66,8.3,1.66,6.64,402,6.64,2023-10
1744,SuperSave Central,2024-12-17,Canned Goods,Tomatoes,4.0,6.91,27.64,2.55,25.09,200,25.09,2024-12
5336,City Fresh Store,2024-12-24,Dairy,Cereal,5.0,28.89,144.45,1.69,142.76,327,142.76,2024-12
4453,ValuePlus Market,2025-03-24,Meat & Seafood,Milk,5.0,15.16,75.8,4.65,71.15,95,71.15,2025-03
7825,Corner Grocery,2024-11-29,Frozen Foods,Yogurt,2.0,9.43,18.86,1.89,16.97,268,16.97,2024-11
1496,FreshMart Downtown,2024-08-27,Canned Goods,Carrots,1.0,5.97,5.97,0.6,5.37,440,5.37,2024-08
9938,SuperSave Central,2024-03-18,Dairy,Eggs,5.0,13.12,65.6,6.56,59.04,380,59.04,2024-03
5949,FamilyFood Express,2024-08-16,Meat & Seafood,Yogurt,3.0,13.52,40.56,8.11,32.45,363,32.45,2024-08
5012,QuickStop Market,2025-04-23,Household Items,Yogurt,5.0,21.78,108.9,21.78,87.12,234,87.12,2025-04
7653,FreshMart Downtown,2024-03-25,Meat & Seafood,Salmon,1.0,24.9,24.9,2.32,22.58,309,22.58,2024-03
8430,City Fresh Store,2023-10-02,Beverages,Salmon,5.0,2.12,10.6,0.0,10.6,46,10.6,2023-10
1981,City Fresh Store,2023-12-07,Canned Goods,Rice,4.0,18.77,75.08,7.51,67.57,414,67.57,2023-12
8202,FamilyFood Express,2024-06-24,Meat & Seafood,Cheese,4.0,12.15,48.6,0.0,48.6,337,48.6,2024-06
8933,GreenGrocer Plaza,2024-08-01,Snacks & Candy,Milk,2.0,26.67,53.34,0.0,53.34,80,53.34,2024-08
4342,ValuePlus Market,2024-04-27,Frozen Foods,Bread,2.0,27.34,54.68,8.2,46.48,210,46.48,2024-04
3353,GreenGrocer Plaza,2024-04-05,Dairy,Carrots,3.0,12.88,38.64,7.73,30.91,84,30.91,2024-04
6231,ValuePlus Market,2025-02-27,Produce,Salmon,1.0,3.11,3.11,0.31,2.8,355,2.8,2025-02
6658,Unknown,2024-06-11,Snacks & Candy,Yogurt,4.0,2.09,8.36,0.0,8.36,128,8.36,2024-06
3142,SuperSave Central,2025-03-19,Canned Goods,Salmon,4.0,14.37,57.48,0.0,57.48,42,57.48,2025-03
7070,City Fresh Store,2024-09-09,Meat & Seafood,Potatoes,3.0,25.4,76.2,1.4,74.8,87,74.8,2024-09
2739,QuickStop Market,2024-04-10,Dairy,Onions,4.0,5.88,23.52,0.0,23.52,343,23.52,2024-04
4960,QuickStop Market,2024-08-03,Meat & Seafood,Salmon,3.0,6.15,18.45,0.0,18.45,365,18.45,2024-08
3007,ValuePlus Market,2024-03-01,Bakery,Salmon,1.0,25.25,25.25,2.53,22.72,415,22.72,2024-03
8366,QuickStop Market,2024-02-15,Beverages,Milk,5.0,1.13,5.65,1.13,4.52,395,4.52,2024-02
3308,FamilyFood Express,2023-10-21,Canned Goods,Ground Beef,2.0,3.64,7.28,2.35,4.93,215,4.93,2023-10
1829,FamilyFood Express,2024-03-19,Health & Wellness,Bread,2.0,28.79,57.58,0.0,57.58,49,57.58,2024-03
7293,SuperSave Central,2025-06-08,Produce,Cheese,5.0,4.11,20.55,3.51,17.04,167,17.04,2025-06
7850,FamilyFood Express,2024-02-15,Personal Care,Tomatoes,4.0,4.49,17.96,2.69,15.27,109,15.27,2024-02
3616,MegaMart Westside,2025-04-29,Meat & Seafood,Bananas,4.0,19.96,79.84,15.97,63.87,6,63.87,2025-04
6364,City Fresh Store,2025-08-01,Bakery,Bread,3.0,19.84,59.52,4.54,54.98,188,54.98,2025-08
6123,Corner Grocery,2024-01-01,Frozen Foods,Potatoes,1.0,21.65,21.65,3.25,18.4,405,18.4,2024-01
3610,GreenGrocer Plaza,2024-08-28,Household Items,Cereal,4.0,20.65,82.6,12.39,70.21,497,70.21,2024-08
9433,SuperSave Central,2024-08-03,Health & Wellness,Cereal,4.0,2.95,11.8,1.18,10.62,9,10.62,2024-08
9171,ValuePlus Market,2025-06-19,Health & Wellness,Ground Beef,5.0,18.03,90.15,3.47,86.68,6,86.68,2025-06
6055,GreenGrocer Plaza,2024-08-27,Frozen Foods,Ground Beef,4.0,22.95,91.8,1.55,90.25,317,90.25,2024-08
1379,City Fresh Store,2023-10-15,Frozen Foods,Yogurt,2.0,11.89,23.78,4.76,19.02,328,19.02,2023-10
7442,City Fresh Store,2024-09-02,Canned Goods,Eggs,3.0,10.2,30.6,4.17,26.43,402,26.43,2024-09
8491,Corner Grocery,2024-02-09,Health & Wellness,Rice,1.0,7.63,7.63,1.14,6.49,375,6.49,2024-02
4524,FamilyFood Express,2024-11-02,Bakery,Onions,1.0,27.28,27.28,0.0,27.28,340,27.28,2024-11
6781,FamilyFood Express,2023-09-13,Household Items,Tomatoes,5.0,10.32,51.6,4.48,47.12,226,47.12,2023-09
1828,GreenGrocer Plaza,2024-03-12,Bakery,Milk,2.0,28.2,56.4,11.28,45.12,64,45.12,2024-03
9108,ValuePlus Market,2024-11-13,Bakery,Ground Beef,5.0,3.26,16.3,2.44,13.86,371,13.86,2024-11
8710,SuperSave Central,2024-03-15,Bakery,Ground Beef,4.0,6.11,24.44,3.67,20.77,127,20.77,2024-03
9793,City Fresh Store,2023-08-13,Health & Wellness,Yogurt,3.0,26.0,78.0,11.7,66.3,246,66.3,2023-08
2761,Corner Grocery,2024-07-06,Snacks & Candy,Apples,4.0,13.79,55.16,11.03,44.13,258,44.13,2024-07
3194,City Fresh Store,2025-06-22,Produce,Tomatoes,4.0,25.76,103.04,3.15,99.89,388,99.89,2025-06
5333,ValuePlus Market,2025-02-22,Meat & Seafood,Pasta,4.0,14.44,57.76,5.78,51.98,232,51.98,2025-02
6992,ValuePlus Market,2025-03-22,Household Items,Potatoes,1.0,10.65,10.65,2.13,8.52,366,8.52,2025-03
7606,SuperSave Central,2024-05-17,Bakery,Bananas,1.0,25.98,25.98,2.6,23.38,373,23.38,2024-05
1741,Corner Grocery,2024-06-13,Snacks & Candy,Tomatoes,3.0,12.13,36.39,3.64,32.75,157,32.75,2024-06
1838,FreshMart Downtown,2024-10-22,Dairy,Tomatoes,5.0,5.7,28.5,4.27,24.23,390,24.23,2024-10
4189,MegaMart Westside,2024-05-14,Personal Care,Potatoes,3.0,21.19,63.57,6.36,57.21,333,57.21,2024-05
5728,FamilyFood Express,2023-10-03,Bakery,Potatoes,1.0,27.71,27.71,0.0,27.71,185,27.71,2023-10
7329,SuperSave Central,2024-09-01,Frozen Foods,Salmon,2.0,8.36,16.72,1.47,15.25,308,15.25,2024-09
8378,GreenGrocer Plaza,2025-03-22,Health & Wellness,Tomatoes,4.0,21.47,85.88,4.64,81.24,498,81.24,2025-03
5582,Corner Grocery,2025-05-09,Meat & Seafood,Cheese,3.0,21.05,63.15,2.23,60.92,256,60.92,2025-05
2946,Corner Grocery,2023-11-14,Dairy,Chicken Breast,5.0,23.51,117.55,17.63,99.92,176,99.92,2023-11
2584,FamilyFood Express,2024-06-07,Snacks & Candy,Rice,1.0,29.61,29.61,1.39,28.22,417,28.22,2024-06
7114,Corner Grocery,2025-04-15,Personal Care,Cheese,3.0,22.25,66.75,10.01,56.74,87,56.74,2025-04
6555,SuperSave Central,2024-10-13,Meat & Seafood,Yogurt,4.0,6.27,25.08,2.51,22.57,485,22.57,2024-10
6990,FamilyFood Express,2025-03-15,Meat & Seafood,Yogurt,1.0,22.74,22.74,3.41,19.33,414,19.33,2025-03
3363,Corner Grocery,2024-01-08,Beverages,Chicken Breast,2.0,3.3,6.6,2.11,4.49,43,4.49,2024-01
9341,MegaMart Westside,2024-06-13,Produce,Ground Beef,4.0,15.06,60.24,1.24,59.0,389,59.0,2024-06
9193,FreshMart Downtown,2023-09-07,Health & Wellness,Milk,1.0,7.11,7.11,0.71,6.4,405,6.4,2023-09
1742,ValuePlus Market,2023-09-06,Frozen Foods,Potatoes,4.0,22.94,91.76,13.76,78.0,309,78.0,2023-09
3245,MegaMart Westside,2025-02-11,Health & Wellness,Cereal,3.0,24.68,74.04,0.0,74.04,481,74.04,2025-02
6456,Corner Grocery,2025-04-22,Snacks & Candy,Milk,3.0,26.31,78.93,2.83,76.1,412,76.1,2025-04
8761,Corner Grocery,2024-09-13,Meat & Seafood,Bananas,5.0,4.55,22.75,0.0,22.75,271,22.75,2024-09
8487,FamilyFood Express,2023-11-30,Canned Goods,Salmon,5.0,20.89,104.45,2.65,101.8,445,101.8,2023-11
9446,FamilyFood Express,2023-11-23,Produce,Cereal,1.0,19.37,19.37,0.0,19.37,447,19.37,2023-11
6373,MegaMart Westside,2025-07-30,Health & Wellness,Salmon,2.0,18.59,37.18,5.58,31.6,204,31.6,2025-07
6218,Corner Grocery,2023-12-11,Beverages,Chicken Breast,4.0,9.51,38.04,4.5,33.54,99,33.54,2023-12
7438,ValuePlus Market,2024-11-27,Produce,Eggs,4.0,24.1,96.4,19.28,77.12,154,77.12,2024-11
5902,City Fresh Store,2024-11-10,Dairy,Potatoes,5.0,7.98,39.9,0.0,39.9,108,39.9,2024-11
6511,GreenGrocer Plaza,2024-09-04,Dairy,Cheese,1.0,5.64,5.64,0.56,5.08,475,5.08,2024-09
9351,QuickStop Market,2024-09-23,Bakery,Pasta,4.0,28.58,114.32,0.0,114.32,343,114.32,2024-09
9025,SuperSave Central,2025-02-07,Personal Care,Potatoes,1.0,24.06,24.06,4.07,19.99,170,19.99,2025-02
5911,GreenGrocer Plaza,2024-08-09,Health & Wellness,Cereal,4.0,27.38,109.52,0.0,109.52,380,109.52,2024-08
1272,ValuePlus Market,2024-05-19,Snacks & Candy,Ground Beef,2.0,8.5,17.0,1.36,15.64,148,15.64,2024-05
6427,FamilyFood Express,2025-01-11,Dairy,Orange Juice,2.0,25.74,51.48,3.95,47.53,488,47.53,2025-01
2795,QuickStop Market,2024-06-25,Produce,Onions,2.0,25.56,51.12,7.67,43.45,216,43.45,2024-06
6040,SuperSave Central,2025-04-16,Personal Care,Ground Beef,1.0,12.45,12.45,1.87,10.58,275,10.58,2025-04
1436,SuperSave Central,2024-11-12,Frozen Foods,Ground Beef,4.0,20.71,82.84,16.57,66.27,75,66.27,2024-11
8775,FreshMart Downtown,2024-02-29,Household Items,Cereal,3.0,15.56,46.68,7.0,39.68,352,39.68,2024-02
4728,City Fresh Store,2025-02-17,Health & Wellness,Yogurt,4.0,9.44,37.76,4.92,32.84,494,32.84,2025-02
1841,MegaMart Westside,2024-11-02,Meat & Seafood,Yogurt,2.0,21.3,42.6,4.26,38.34,26,38.34,2024-11
8871,Corner Grocery,2023-12-17,Frozen Foods,Apples,1.0,16.88,16.88,0.0,16.88,172,16.88,2023-12
9589,City Fresh Store,2024-12-07,Canned Goods,Tomatoes,4.0,3.07,12.28,1.84,10.44,372,10.44,2024-12
7229,FamilyFood Express,2023-11-29,Personal Care,Tomatoes,1.0,4.79,4.79,0.0,4.79,385,4.79,2023-11
4968,QuickStop Market,2023-08-31,Beverages,Apples,5.0,4.98,24.9,3.73,21.17,356,21.17,2023-08
2800,SuperSave Central,2024-01-02,Bakery,Yogurt,2.0,22.31,44.62,0.0,44.62,4,44.62,2024-01
1310,GreenGrocer Plaza,2024-07-14,Health & Wellness,Eggs,4.0,28.55,114.2,1.38,112.82,218,112.82,2024-07
6139,City Fresh Store,2024-06-27,Meat & Seafood,Milk,1.0,29.42,29.42,2.74,26.68,332,26.68,2024-06
3481,SuperSave Central,2024-06-22,Health & Wellness,Tomatoes,2.0,1.98,3.96,0.4,3.56,123,3.56,2024-06
4340,QuickStop Market,2024-06-20,Household Items,Apples,4.0,23.49,93.96,9.4,84.56,407,84.56,2024-06
9221,Corner Grocery,2025-03-30,Frozen Foods,Salmon,3.0,1.33,3.99,2.96,1.03,59,1.03,2025-03
8726,ValuePlus Market,2025-06-14,Bakery,Bananas,5.0,17.61,88.05,13.21,74.84,293,74.84,2025-06
2020,GreenGrocer Plaza,2025-02-05,Household Items,Apples,4.0,15.03,60.12,9.02,51.1,330,51.1,2025-02
3262,SuperSave Central,2024-09-12,Dairy,Cereal,1.0,21.69,21.69,2.17,19.52,441,19.52,2024-09
4397,FreshMart Downtown,2024-10-15,Snacks & Candy,Onions,5.0,23.71,118.55,3.08,115.47,271,115.47,2024-10
6325,ValuePlus Market,2025-01-02,Health & Wellness,Chicken Breast,2.0,28.99,57.98,11.6,46.38,459,46.38,2025-01
8837,SuperSave Central,2024-09-18,Produce,Onions,4.0,24.2,96.8,19.36,77.44,62,77.44,2024-09
7173,FamilyFood Express,2024-04-06,Health & Wellness,Apples,1.0,17.3,17.3,4.92,12.38,435,12.38,2024-04
3837,ValuePlus Market,2024-07-29,Frozen Foods,Orange Juice,5.0,5.97,29.85,5.97,23.88,500,23.88,2024-07
9734,QuickStop Market,2024-04-28,Produce,Carrots,3.0,20.11,60.33,2.96,57.37,227,57.37,2024-04
9950,MegaMart Westside,2024-05-08,Personal Care,Orange Juice,5.0,16.6,83.0,0.0,83.0,107,83.0,2024-05
5331,FreshMart Downtown,2024-11-22,Bakery,Milk,2.0,5.1,10.2,2.04,8.16,438,8.16,2024-11
8932,ValuePlus Market,2024-01-03,Bakery,Orange Juice,3.0,4.72,14.16,3.2,10.96,318,10.96,2024-01
5038,QuickStop Market,2024-03-10,Snacks & Candy,Apples,4.0,14.22,56.88,0.0,56.88,483,56.88,2024-03
5890,Unknown,2024-01-28,Meat & Seafood,Onions,2.0,3.04,6.08,0.0,6.08,375,6.08,2024-01
5876,FamilyFood Express,2025-03-27,Canned Goods,Carrots,5.0,5.75,28.75,4.31,24.44,420,24.44,2025-03
